year,month,day,max_temp_C,min_temp_C,avg_temp_c,humidity,precipprob,windgust,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,precipitation,rain
2024,4,22,30.94,16.94,23.72,34.5,0,32.4,24.2,1013.0,48.5,3.8,306.1,10,0.0,0
2024,4,23,28.94,15.94,23.22,34.9,0,27.1,13.9,1013.0,25.0,4.8,295.8,10,0.0,0
2024,4,24,28.94,15.94,22.94,33.8,0,26.6,15.0,1012.2,26.0,4.3,304.8,10,0.0,0
2024,4,25,29.94,14.94,23.22,32.2,0,20.8,12.8,1012.5,25.0,3.5,331.8,10,0.0,0
2024,4,26,29.94,14.94,23.06,34.6,0,22.4,11.4,1012.5,25.2,2.9,327.6,10,0.0,0
2024,4,27,29.94,16.94,23.78,37.2,0,30.2,13.9,1013.9,44.9,3.1,287.5,9,0.0,0
2024,4,28,30.94,16.94,24.39,38.4,0,26.6,15.0,1013.0,28.1,3.9,328.5,10,0.0,0
2024,4,29,30.94,16.94,24.17,32.3,0,27.5,13.9,1013.7,25.0,3.9,328.8,10,0.0,0
2024,4,30,30.94,16.94,24.44,31.3,0,28.0,13.9,1010.1,25.0,3.8,329.4,10,0.0,0
2024,5,1,30.94,16.94,24.22,28.2,0,25.3,17.2,1008.4,25.0,4.1,275.3,9,0.0,0
2024,5,2,28.94,14.94,21.89,25.2,0,24.6,17.2,1009.8,25.0,4.3,334.0,10,0.0,0
2024,5,3,29.94,14.94,22.22,31.7,0,20.1,17.2,1013.0,25.0,3.1,340.7,10,0.0,0
2024,5,4,26.94,15.94,22.11,40.2,0,24.4,11.4,1014.1,67.0,3.3,297.5,10,0.0,0
2024,5,5,27.94,15.94,21.78,52.9,0,22.8,10.3,1010.9,49.1,3.5,292.9,10,0.0,0
2024,5,6,28.94,17.94,22.28,59.7,100,43.8,27.7,1013.4,65.0,4.3,292.9,10,2.0,1
2024,5,7,23.94,15.94,18.67,68.9,100,17.4,15.0,1017.1,79.6,4.3,190.6,9,1.0,1
2024,5,8,21.94,15.94,17.83,78.9,100,16.8,11.4,1018.3,88.5,4.2,107.9,4,12.7,1
2024,5,9,26.94,15.94,19.78,72.0,100,17.2,11.4,1018.5,88.0,4.2,228.5,8,0.0,0
2024,5,10,25.94,16.17,20.72,75.1,100,14.3,10.3,1016.5,81.8,4.3,251.2,7,8.9,1
2024,5,11,26.94,18.94,22.56,70.7,0,17.7,12.8,1017.2,71.2,4.2,261.9,8,0.0,0
2024,5,12,23.94,17.94,19.89,84.8,100,17.0,12.8,1018.3,69.6,4.1,216.0,8,4.6,1
2024,5,13,24.94,16.94,20.78,76.2,0,17.0,6.9,1018.3,63.3,4.3,185.1,7,0.0,0
2024,5,14,27.94,16.94,22.83,70.1,0,17.9,12.8,1018.0,43.3,4.4,275.2,9,0.0,0
2024,5,15,27.94,18.94,23.39,66.0,0,15.9,11.4,1019.0,51.7,4.1,257.7,9,0.0,0
2024,5,16,29.94,18.94,24.11,55.1,0,18.6,12.8,1018.3,39.6,4.6,292.4,9,0.0,0
2024,5,17,30.94,17.94,24.61,50.8,0,19.7,12.8,1015.8,55.4,4.2,268.4,9,0.0,0
2024,5,18,30.94,19.94,25.83,53.5,0,20.6,13.9,1013.4,70.1,3.9,268.5,8,0.0,0
2024,5,19,29.94,18.94,24.5,62.4,100,19.7,12.8,1011.9,69.0,4.1,276.3,9,2.5,1
2024,5,20,25.94,17.94,22.0,71.0,100,15.9,12.8,1013.1,65.4,4.1,248.0,8,4.3,1
2024,5,21,27.94,19.94,23.22,67.1,0,18.3,13.9,1014.0,73.3,4.6,261.3,9,0.0,0
2024,5,22,27.94,19.94,22.61,75.3,100,17.9,18.3,1014.5,82.2,4.5,248.2,9,3.3,1
2024,5,23,27.94,19.94,23.44,70.9,100,23.7,8.1,1013.6,73.8,4.6,238.7,8,0.5,1
2024,5,24,29.94,19.94,24.5,68.8,0,14.8,16.1,1012.5,68.5,4.3,289.5,9,0.0,0
2024,5,25,29.94,20.94,25.0,74.2,100,14.8,13.9,1010.8,74.3,4.8,268.7,9,5.6,1
2024,5,26,28.94,20.94,24.72,76.4,0,15.9,8.1,1009.9,62.8,4.3,237.5,8,1.9,1
2024,5,27,30.94,20.94,24.72,74.5,100,18.1,19.7,1006.7,54.9,4.6,235.8,8,0.0,0
2024,5,28,27.94,20.94,23.67,82.3,100,21.0,8.1,1005.4,84.8,4.4,210.9,6,8.3,1
2024,5,29,29.94,19.94,25.33,73.0,0,16.8,12.8,1007.0,47.5,4.0,254.2,8,0.0,0
2024,5,30,31.94,20.94,26.17,64.6,0,38.0,15.0,1009.8,48.6,4.3,297.7,9,0.0,0
2024,5,31,30.94,20.94,24.94,67.1,100,20.8,16.1,1010.6,70.6,4.4,275.5,8,1.5,1
2024,6,1,29.94,20.94,23.78,68.6,0,15.4,12.8,1012.6,60.7,4.4,241.8,8,1.5,1
2024,6,2,28.94,19.94,24.17,68.9,100,21.7,13.9,1013.2,65.9,4.5,260.9,9,0.0,0
2024,6,3,28.94,19.94,24.5,68.4,0,23.0,10.3,1012.2,61.2,4.4,255.8,8,0.0,0
2024,6,4,27.94,18.94,23.11,68.6,100,22.4,11.4,1012.6,60.1,4.7,270.6,9,22.6,1
2024,6,5,28.94,17.94,23.44,69.9,100,20.4,16.1,1013.4,58.5,4.7,252.2,9,1.0,1
2024,6,6,28.94,18.94,23.78,71.7,100,17.2,12.8,1013.6,59.5,4.7,265.3,8,3.6,1
2024,6,7,28.94,20.94,24.28,71.4,0,17.4,13.9,1011.3,73.3,4.8,239.9,8,0.0,0
2024,6,8,28.94,20.94,25.11,71.8,100,19.7,12.8,1010.1,70.1,4.6,245.2,8,2.3,1
2024,6,9,30.94,21.94,26.17,69.2,0,19.2,12.8,1009.6,49.6,4.4,278.4,8,0.0,0
2024,6,10,31.94,21.94,27.0,63.8,0,22.6,13.9,1010.3,26.0,4.4,296.4,9,0.0,0
2024,6,11,30.94,22.94,26.56,69.9,0,17.4,15.0,1010.3,66.5,4.0,263.5,9,0.0,0
2024,6,12,30.94,22.94,26.67,66.8,0,16.6,10.3,1010.5,52.7,4.0,276.8,9,0.0,0
2024,6,13,30.94,20.56,26.89,66.0,0,20.1,12.8,1008.9,38.4,4.6,261.2,8,0.0,0
2024,6,14,30.94,23.94,27.06,69.5,0,21.9,11.4,1008.0,66.9,3.7,251.3,8,0.0,0
2024,6,15,31.94,23.94,27.22,69.9,100,28.0,13.9,1008.0,70.6,3.6,245.2,8,0.0,0
2024,6,16,30.94,21.94,26.0,75.1,100,25.3,13.9,1009.3,83.6,4.5,183.5,7,2.8,1
2024,6,17,28.94,20.17,24.78,84.0,100,19.2,10.3,1009.5,86.9,4.3,134.1,5,13.2,1
2024,6,18,28.94,22.94,24.39,91.0,100,24.4,13.9,1006.8,89.0,3.2,119.2,6,23.6,1
2024,6,19,28.94,20.94,24.78,82.2,100,31.3,15.0,1005.3,82.2,4.0,98.0,4,4.8,1
2024,6,20,28.94,19.44,24.17,80.7,100,28.4,13.9,1006.6,72.7,5.1,171.8,8,36.1,1
2024,6,21,27.94,21.94,24.89,73.3,0,14.3,11.4,1009.3,63.3,5.7,142.7,5,0.0,0
2024,6,22,29.94,21.94,25.33,76.5,100,16.8,11.4,1010.0,72.2,4.7,137.1,6,5.1,1
2024,6,23,28.94,22.94,25.83,75.7,100,17.0,11.4,1010.5,80.1,4.7,237.6,8,0.3,1
2024,6,24,28.94,22.94,26.17,71.6,100,16.1,16.1,1009.7,77.5,5.2,180.9,7,0.8,1
2024,6,25,29.94,22.17,25.94,75.0,100,15.9,16.1,1007.8,77.0,4.2,183.9,8,0.0,0
2024,6,26,25.94,21.94,23.94,86.7,100,14.1,10.3,1010.5,88.0,4.3,68.1,3,50.3,1
2024,6,27,27.94,21.94,24.89,82.7,100,10.7,6.9,1012.3,88.0,4.3,89.6,5,0.3,1
2024,6,28,27.94,20.94,24.33,84.5,100,13.2,15.0,1009.9,90.0,4.7,149.9,5,19.6,1
2024,6,29,26.94,21.94,24.5,83.5,100,13.6,10.3,1008.6,89.0,4.9,144.4,5,12.7,1
2024,6,30,26.94,21.94,23.83,91.7,100,16.3,8.1,1008.1,88.0,4.3,128.5,6,56.6,1
2024,7,1,27.94,21.94,24.06,89.2,100,15.4,12.8,1006.0,88.0,4.5,172.9,7,39.6,1
2024,7,2,24.94,20.94,22.39,99.1,100,17.7,9.2,1005.5,91.5,3.9,157.0,6,32.8,1
2024,7,3,27.94,21.94,23.67,91.9,100,15.9,11.4,1008.5,88.0,4.5,81.3,3,6.6,1
2024,7,4,26.94,21.94,23.89,92.0,100,18.6,9.2,1010.0,86.4,4.4,149.4,5,21.1,1
2024,7,5,26.94,21.94,23.56,89.9,100,22.8,13.9,1008.3,88.0,4.3,71.1,3,20.3,1
2024,7,6,21.94,19.94,21.11,100.0,100,23.3,10.3,1008.5,96.0,3.3,39.3,1,48.4,1
2024,7,7,25.94,20.94,22.44,96.2,100,15.4,8.1,1011.8,89.5,4.1,113.0,4,30.7,1
2024,7,8,26.94,21.94,23.94,88.6,100,15.4,10.3,1012.0,83.3,4.3,156.9,7,2.0,1
2024,7,9,26.94,21.94,24.44,86.0,100,16.3,12.8,1012.3,88.0,4.3,185.2,7,0.5,1
2024,7,10,25.94,20.94,23.39,92.2,100,16.8,13.9,1012.3,88.5,3.6,71.1,3,18.0,1
2024,7,11,24.94,20.94,22.61,96.0,100,20.4,6.9,1008.9,89.4,3.6,57.4,2,40.6,1
2024,7,12,25.94,20.94,22.83,92.6,100,19.5,11.4,1007.2,90.5,4.1,82.1,5,29.7,1
2024,7,13,28.94,20.94,24.39,82.8,100,18.3,11.4,1006.9,87.3,4.5,132.0,7,24.4,1
2024,7,14,28.94,21.94,24.94,83.9,100,12.8,11.4,1007.4,83.3,4.7,187.8,7,1.0,1
2024,7,15,28.94,22.94,25.78,79.1,100,14.1,12.8,1010.6,80.1,4.5,177.0,6,13.0,1
2024,7,16,28.94,22.94,25.06,85.9,100,14.3,8.1,1011.8,88.0,5.0,150.7,6,0.0,0
2024,7,17,27.94,21.22,24.28,92.0,100,13.4,15.0,1011.0,88.5,4.6,144.5,6,25.4,1
2024,7,18,29.94,21.94,24.89,86.3,100,16.3,10.3,1009.8,88.0,4.6,156.6,6,9.8,1
2024,7,19,28.94,20.94,25.28,80.1,100,15.4,8.1,1008.9,78.0,5.2,131.8,8,25.7,1
2024,7,20,29.94,22.94,25.22,85.5,100,15.0,9.2,1009.3,86.4,4.8,205.1,7,1.5,1
2024,7,21,26.94,21.94,24.39,90.2,0,12.5,9.2,1009.7,88.0,4.2,108.4,4,23.8,1
2024,7,22,27.94,20.94,24.39,89.5,0,14.3,8.1,1009.4,89.0,4.5,133.6,6,7.6,1
2024,7,23,26.94,20.94,23.78,90.5,0,12.5,8.1,1008.0,88.5,4.3,126.8,4,10.7,1
2024,7,24,28.94,21.94,24.5,88.6,0,13.4,9.2,1004.8,88.0,4.7,141.9,5,28.2,1
2024,7,25,28.94,21.94,24.56,89.0,0,16.3,9.2,1003.7,88.0,4.6,107.5,5,29.8,1
2024,7,26,28.94,21.94,25.22,85.5,0,16.1,11.4,1005.5,88.0,4.7,170.9,6,12.2,1
2024,7,27,29.94,22.94,26.39,81.8,0,15.0,10.3,1007.7,88.0,5.0,190.5,7,3.3,1
2024,7,28,28.94,20.94,24.89,90.3,0,13.2,8.1,1008.7,90.0,4.6,171.0,6,24.8,1
2024,7,29,30.94,21.94,25.44,86.7,0,13.9,10.3,1008.5,86.3,4.6,113.0,7,44.0,1
2024,7,30,28.94,21.94,25.11,88.4,0,15.4,11.4,1009.8,88.0,4.4,217.9,6,18.0,1
2024,7,31,29.94,19.94,25.17,78.1,100,15.4,11.4,1010.7,68.5,5.0,227.9,8,62.5,1
2024,8,1,27.94,22.94,24.94,84.7,100,15.9,15.0,1009.2,71.7,4.6,171.7,8,0.3,1
2024,8,2,28.94,20.94,23.83,87.5,100,14.3,11.4,1007.4,88.0,4.5,171.9,7,0.8,1
2024,8,3,28.94,21.94,24.78,81.0,100,26.4,13.9,1009.5,80.6,5.1,110.8,4,5.6,1
2024,8,4,27.94,20.94,24.67,81.1,0,17.4,13.9,1012.2,72.6,5.5,166.5,5,0.0,0
2024,8,5,28.94,21.94,24.72,83.8,100,14.3,12.8,1012.1,74.3,4.7,178.3,7,1.0,1
2024,8,6,25.94,20.94,22.83,91.6,100,11.6,10.3,1011.0,93.5,3.7,47.5,2,73.4,1
2024,8,7,26.94,20.94,23.28,91.8,100,17.9,10.3,1011.8,86.4,4.4,111.4,5,25.9,1
2024,8,8,27.94,20.94,22.94,94.3,100,18.6,8.1,1012.7,88.0,4.1,165.0,8,20.8,1
2024,8,9,25.94,20.94,22.78,94.3,100,18.3,9.2,1013.6,88.0,4.0,137.4,5,5.1,1
2024,8,10,25.94,20.94,23.17,89.5,100,17.2,8.1,1012.3,88.5,4.1,88.7,3,0.8,1
2024,8,11,25.94,20.94,22.83,94.8,100,14.1,10.3,1011.8,89.0,3.9,72.3,3,29.0,1
2024,8,12,26.94,21.94,24.06,88.3,100,15.0,12.8,1012.4,88.0,4.6,177.7,7,22.2,1
2024,8,13,28.94,21.94,23.94,90.3,100,13.9,13.9,1013.5,83.8,4.1,138.7,6,15.2,1
2024,8,14,28.94,20.94,24.22,85.9,100,13.9,39.1,1014.2,89.5,4.0,96.5,3,14.7,1
2024,8,15,29.94,21.94,24.22,82.9,100,16.8,19.7,1013.2,81.7,4.9,221.3,8,1.3,1
2024,8,16,28.94,18.94,23.89,81.9,100,14.3,11.4,1012.7,72.8,4.7,226.2,7,1.8,1
2024,8,17,29.94,20.94,24.89,82.0,100,13.6,12.8,1013.5,76.9,4.7,244.3,9,13.7,1
2024,8,18,28.94,19.94,23.5,88.0,100,13.6,12.8,1014.9,88.3,4.3,200.1,7,27.7,1
2024,8,19,27.94,20.94,23.39,90.4,100,17.0,10.3,1013.3,88.0,4.1,204.7,7,7.9,1
2024,8,20,25.94,19.94,22.39,92.5,100,13.4,9.2,1014.1,88.0,4.2,34.5,1,6.9,1
2024,8,21,23.94,19.94,21.39,98.3,0,13.4,9.2,1014.9,90.0,3.3,133.6,4,1.3,1
2024,8,22,26.94,19.94,22.83,91.0,0,14.1,9.2,1014.0,88.0,4.2,110.9,4,6.5,1
2024,8,23,27.94,21.94,23.67,90.3,0,16.1,9.2,1014.4,88.0,4.2,145.0,6,7.7,1
2024,8,24,28.94,20.94,24.22,86.7,0,18.8,15.0,1014.3,84.8,4.5,210.0,7,5.6,1
2024,8,25,28.94,20.94,24.06,84.5,0,13.4,13.9,1012.8,70.6,4.7,217.7,7,4.0,1
2024,8,26,28.94,20.94,22.78,92.3,0,12.5,15.0,1013.1,81.6,4.0,170.0,7,8.7,1
2024,8,27,27.94,19.94,22.56,90.7,100,17.7,9.2,1014.6,88.0,4.2,169.8,8,7.6,1
2024,8,28,28.94,20.94,24.56,84.0,0,15.0,12.8,1014.3,81.7,4.5,206.2,8,0.0,0
2024,8,29,28.94,20.94,23.61,89.0,100,15.9,12.8,1014.5,84.8,4.1,189.0,8,2.8,1
2024,8,30,30.94,19.94,24.89,78.1,100,16.1,12.8,1014.8,44.9,5.3,247.5,9,6.6,1
2024,8,31,30.94,21.94,25.28,85.1,100,16.1,13.9,1014.3,73.8,4.2,220.9,8,0.5,1
2024,9,1,22.94,20.94,21.78,99.3,100,15.7,8.1,1015.6,90.0,3.7,59.8,2,0.0,0
2024,9,2,28.94,20.94,24.17,83.0,100,14.8,11.4,1015.9,83.3,4.5,185.6,7,0.0,0
2024,9,3,27.94,19.94,23.39,88.1,100,15.0,9.2,1015.9,75.9,4.3,211.4,8,4.0894,1
2024,9,4,27.94,20.94,23.56,86.6,0,15.7,13.9,1012.7,86.4,4.3,177.1,7,0.0,0
2024,9,5,25.94,19.94,22.83,89.1,0,14.3,106.0,1011.1,88.0,3.9,125.9,5,17.4,1
2024,9,6,27.94,19.94,23.28,87.2,0,23.3,13.9,1013.5,83.3,4.6,144.7,8,33.2,1
2024,9,7,29.94,20.94,24.72,80.5,0,15.4,11.4,1013.7,61.2,5.3,187.8,9,5.0,1
2024,9,8,29.94,20.94,25.0,77.3,0,14.5,15.0,1013.5,61.7,5.0,209.6,8,0.0,0
2024,9,9,28.94,20.94,24.5,83.5,0,16.3,11.4,1012.0,73.8,4.5,165.6,7,0.0,0
2024,9,10,29.94,21.94,25.06,82.1,0,15.0,12.8,1011.3,62.2,4.7,203.1,8,0.0,0
2024,9,11,29.94,21.94,25.22,79.9,0,19.5,12.8,1011.9,55.3,5.2,200.6,8,0.0,0
2024,9,12,27.94,21.94,24.17,82.1,100,19.2,9.2,1012.9,75.9,4.4,151.8,6,0.8,1
2024,9,13,28.94,19.94,23.39,86.3,0,15.0,11.4,1011.5,71.7,4.6,181.2,7,6.2,1
2024,9,14,25.94,19.94,22.11,90.1,100,17.9,15.0,1010.7,76.9,4.3,116.8,6,0.5,1
2024,9,15,26.94,18.94,22.33,86.3,100,17.4,11.4,1011.1,88.0,4.3,125.6,5,1.0,1
2024,9,16,26.94,19.94,22.78,84.9,100,10.5,6.9,1013.0,88.0,4.8,77.8,3,22.6,1
2024,9,17,27.94,20.94,23.56,85.4,100,17.0,6.9,1015.0,77.5,4.4,128.4,5,0.0,0
2024,9,18,29.94,19.94,24.72,80.1,0,15.7,10.3,1014.8,38.6,4.7,235.7,8,3.7,1
2024,9,19,29.94,21.94,25.61,79.4,0,14.3,10.3,1014.4,52.2,4.7,227.5,8,0.0,0
2024,9,20,28.94,21.94,24.33,88.5,100,12.3,11.4,1014.5,81.7,4.2,177.3,7,1.3,1
2024,9,21,29.94,20.94,25.0,79.1,100,13.2,10.3,1015.6,84.8,4.8,156.6,7,12.8,1
2024,9,22,30.94,22.94,25.78,73.4,0,12.8,9.2,1015.0,63.8,4.7,247.6,8,0.0,0
2024,9,23,31.94,21.94,26.06,73.9,0,13.6,10.3,1015.2,46.5,4.9,231.7,8,2.9,1
2024,9,24,27.94,22.94,24.22,81.9,100,14.8,10.3,1015.1,81.2,4.1,177.5,8,0.0,0
2024,9,25,26.94,19.94,23.28,83.4,100,12.8,8.1,1015.4,88.0,4.3,95.6,3,0.8,1
2024,9,26,23.94,19.94,22.39,88.2,0,34.0,9.2,1014.7,88.0,4.4,49.9,3,0.0,0
2024,9,27,19.94,17.94,18.89,100.0,100,35.1,6.9,1015.9,95.5,3.0,13.5,0,97.0,1
2024,9,28,18.94,16.94,17.89,99.9,100,24.8,5.8,1016.3,96.5,3.1,18.5,1,164.3,1
2024,9,29,25.94,16.94,20.94,87.0,100,17.4,9.2,1017.0,79.0,4.3,196.8,7,0.0,0
2024,9,30,26.94,18.94,22.44,87.3,0,18.1,10.3,1015.2,68.0,4.8,173.4,6,0.0,0
2024,10,1,28.94,20.94,24.06,84.3,0,16.1,11.4,1012.8,63.3,4.9,182.0,6,0.0,0
2024,10,2,27.94,21.94,24.28,84.1,100,12.3,15.0,1012.4,82.8,4.3,180.8,6,1.0,1
2024,10,3,26.94,19.94,23.11,86.7,100,14.1,10.3,1013.0,80.6,4.2,88.3,5,4.6,1
2024,10,4,26.94,20.94,23.0,84.2,0,16.8,10.3,1013.6,71.7,4.7,166.0,7,0.0,0
2024,10,5,25.94,19.94,22.83,83.0,0,6.3,10.3,1015.7,86.4,4.6,179.6,7,0.0,0
2024,10,6,26.94,18.94,22.61,80.6,0,14.1,9.2,1019.0,80.1,4.5,177.2,7,0.0,0
2024,10,7,26.94,18.06,22.56,81.5,0,14.5,10.3,1021.3,63.2,4.6,167.8,6,0.0,0
2024,10,8,26.94,19.94,22.67,78.3,0,14.8,10.3,1020.6,58.5,5.2,201.1,7,0.0,0
2024,10,9,26.94,17.94,22.33,75.3,0,16.3,11.4,1017.9,41.7,5.0,211.5,8,0.0,0
2024,10,10,26.94,17.94,21.72,77.1,0,16.8,9.2,1016.7,62.8,4.7,201.8,8,0.0,0
2024,10,11,26.94,17.94,21.89,72.6,0,17.0,12.8,1016.1,52.3,4.3,199.8,8,0.0,0
2024,10,12,25.94,17.94,21.17,74.8,0,17.2,10.3,1017.7,62.3,4.4,188.5,8,0.0,0
2024,10,13,24.94,15.94,20.28,79.9,0,8.3,10.3,1018.9,36.0,4.5,220.0,8,0.0,0
2024,10,14,24.94,17.94,20.89,77.3,0,17.4,10.3,1018.9,67.5,4.3,153.9,5,0.0,0
2024,10,15,24.94,15.94,20.17,81.5,0,17.0,8.1,1017.5,33.3,4.1,171.0,6,0.0,0
2024,10,16,24.94,16.94,20.22,78.6,0,15.7,9.2,1017.6,70.3,4.0,190.9,7,0.0,0
2024,10,17,23.94,16.94,19.89,80.7,0,15.9,9.2,1018.3,63.3,3.5,174.3,7,0.0,0
2024,10,18,23.94,15.94,19.56,81.6,100,14.8,9.2,1017.8,59.7,4.0,173.2,7,0.0,0
2024,10,19,23.94,14.94,19.22,77.9,0,14.5,8.1,1018.6,50.6,3.6,175.0,7,0.0,0
2024,10,20,23.94,16.94,19.5,76.7,0,16.8,12.8,1020.5,61.7,3.8,179.8,7,0.0,0
2024,10,21,24.94,13.94,18.83,77.9,0,8.1,10.3,1020.8,36.5,3.9,215.6,8,0.0,0
2024,10,22,26.94,14.94,20.06,70.8,0,16.1,11.4,1021.1,35.5,4.3,203.5,8,0.0,0
2024,10,23,27.94,14.94,20.89,70.3,0,13.6,8.1,1020.1,35.5,4.9,200.8,8,0.0,0
2024,10,24,25.94,16.94,20.56,73.5,0,16.6,11.4,1018.8,32.8,4.6,203.9,8,0.2,1
2024,10,25,23.94,16.94,19.72,81.0,0,17.0,11.4,1017.8,60.7,4.5,191.0,7,0.3,1
2024,10,26,23.94,15.94,19.72,82.8,0,11.6,9.2,1018.3,52.8,4.5,213.8,8,0.0,0
2024,10,27,25.94,16.94,21.06,81.6,0,14.8,11.4,1017.6,43.8,4.6,204.2,8,0.3,1
2024,10,28,25.94,15.17,21.22,80.1,0,6.3,9.2,1016.4,45.5,5.0,219.7,8,0.0,0
2024,10,29,25.94,16.94,21.06,76.9,0,15.9,10.3,1016.9,40.7,4.9,209.1,8,0.0,0
2024,10,30,25.94,15.94,20.67,75.0,0,15.9,9.2,1017.5,31.8,4.7,153.9,7,0.5,1
2024,10,31,24.94,15.94,20.33,77.0,0,14.1,10.3,1018.1,41.8,4.2,117.7,6,0.0,0
2024,11,1,24.94,15.94,20.22,80.1,0,13.6,12.8,1019.2,52.3,3.9,131.6,5,1.6,1
2024,11,2,23.94,18.94,20.5,78.6,0,11.4,6.9,1020.7,88.0,3.4,144.1,6,0.6,1
2024,11,3,24.94,16.94,19.72,87.0,0,12.5,9.2,1021.4,83.8,3.2,165.0,6,6.7,1
2024,11,4,20.94,15.94,17.72,87.3,0,11.6,11.4,1020.9,86.4,4.1,111.1,5,12.2,1
2024,11,5,24.94,13.94,18.28,75.5,100,10.5,11.4,1022.3,59.6,5.1,182.5,7,0.1,1
2024,11,6,23.94,12.94,17.94,75.0,0,13.2,11.4,1022.3,32.8,4.7,204.5,8,0.0,0
2024,11,7,23.94,12.94,18.11,75.0,0,12.8,10.3,1021.4,25.0,4.9,205.0,8,0.0,0
2024,11,8,22.94,13.94,18.17,79.3,0,14.5,9.2,1021.3,48.5,4.4,181.5,6,0.0,0
2024,11,9,22.94,14.94,18.39,77.5,0,9.4,9.2,1021.4,60.6,4.2,113.1,4,0.0,0
2024,11,10,22.94,14.94,18.44,75.3,0,10.7,9.2,1021.7,61.6,4.2,122.8,5,0.4,1
2024,11,11,23.94,13.94,18.11,74.5,0,14.8,10.3,1020.8,42.6,4.7,154.6,6,0.0,0
2024,11,12,23.94,12.94,17.56,78.1,0,14.8,10.3,1019.9,33.4,4.0,151.5,6,0.0,0
2024,11,13,23.94,11.94,16.94,70.9,0,15.2,8.1,1018.7,27.1,3.7,140.6,5,0.0,0
2024,11,14,22.94,12.94,17.17,80.3,0,16.1,9.2,1020.0,40.5,3.5,153.1,6,0.0,0
2024,11,15,22.94,11.94,16.72,80.0,0,15.2,9.2,1018.9,25.0,3.4,143.4,6,0.0,0
2024,11,16,21.94,12.94,16.61,80.6,0,16.3,8.1,1017.9,44.4,3.4,155.3,6,0.0,0
2024,11,17,21.94,12.94,16.61,75.6,0,8.5,9.2,1018.4,51.2,3.7,182.7,7,0.0,0
2024,11,18,21.94,11.94,15.72,74.2,100,15.0,8.1,1020.2,36.0,3.8,151.3,6,0.0,0
2024,11,19,21.94,9.94,15.33,74.6,100,13.4,8.1,1021.2,29.2,4.3,136.2,6,0.0,0
2024,11,20,20.94,9.94,14.89,74.6,100,13.0,9.2,1020.3,32.8,4.6,125.3,5,1.3,1
2024,11,21,20.94,9.94,15.0,73.4,100,13.0,10.3,1019.3,45.4,4.8,130.9,5,1.0,1
2024,11,22,19.94,10.94,14.5,77.2,0,7.8,10.3,1019.5,42.3,4.1,117.6,6,0.0,0
2024,11,23,19.94,9.94,14.22,78.4,0,13.4,10.3,1020.0,35.5,4.6,105.0,5,0.0,0
2024,11,24,19.94,8.94,13.78,78.0,0,17.9,12.8,1019.4,29.2,4.4,136.4,6,0.0,0
2024,11,25,19.94,8.94,14.06,73.4,0,18.1,11.4,1019.3,41.3,4.1,137.4,6,0.0,0
2024,11,26,19.94,9.94,14.28,74.5,0,15.0,9.2,1019.1,34.4,3.3,106.5,4,0.0,0
2024,11,27,18.94,8.94,13.78,71.9,100,14.5,9.2,1019.1,31.3,3.7,140.7,6,0.5,1
2024,11,28,19.94,8.94,13.56,72.3,0,13.2,9.2,1021.0,27.1,3.7,152.5,6,0.2,1
2024,11,29,19.94,8.94,13.39,74.9,0,15.2,10.3,1021.8,25.0,3.8,172.5,7,0.0,0
2024,11,30,19.94,7.94,13.28,73.4,0,14.5,8.1,1019.5,25.0,4.2,176.5,7,0.0,0
2024,12,1,19.94,7.94,13.22,74.6,0,15.7,9.2,1017.5,25.0,4.1,167.7,7,0.0,0
2024,12,2,19.94,7.94,13.22,78.1,0,17.0,12.8,1017.8,25.0,3.9,163.2,6,0.0,0
2024,12,3,19.94,7.94,12.89,76.9,0,16.8,10.3,1018.8,32.3,4.1,172.3,7,0.0,0
2024,12,4,20.94,6.94,12.89,70.2,0,18.1,10.3,1017.2,25.0,4.2,166.0,6,0.0,0
2024,12,5,18.94,6.94,12.28,75.6,0,17.7,6.9,1017.0,28.7,3.9,154.4,6,0.0,0
2024,12,6,18.94,9.94,12.89,79.6,0,17.9,10.3,1015.9,47.0,3.3,141.4,6,0.0,0
2024,12,7,18.94,9.94,13.22,78.8,0,16.6,9.2,1017.0,57.0,2.7,147.4,6,0.0,0
2024,12,8,18.94,8.94,13.06,74.7,0,16.6,12.8,1018.0,53.8,2.9,163.0,6,0.0,0
2024,12,9,17.94,6.94,11.78,78.1,0,15.7,10.3,1017.6,44.7,3.6,133.7,5,0.0,0
2024,12,10,16.94,6.94,11.17,67.6,0,16.8,8.1,1017.3,28.7,3.7,161.8,6,0.0,0
2024,12,11,18.94,4.94,10.5,68.8,0,17.0,10.3,1018.8,25.0,3.6,176.5,7,0.0,0
2024,12,12,18.94,3.94,10.5,72.9,0,17.9,10.3,1018.0,25.0,3.6,176.2,7,0.0,0
2024,12,13,18.94,3.94,10.5,63.5,0,18.3,10.3,1018.0,29.7,4.2,179.7,7,0.0,0
2024,12,14,17.94,2.94,9.89,61.8,0,14.8,8.1,1020.1,25.0,4.2,163.5,6,0.0,0
2024,12,15,18.94,3.94,10.78,75.6,0,12.3,5.8,1022.7,25.0,3.7,172.1,7,0.0,0
2024,12,16,20.94,5.94,12.0,67.0,0,15.0,6.9,1021.5,25.0,3.8,173.8,7,0.0,0
